,Unnamed: 0,id,sentence,Arousal,Dominance,Valence,sd.Arousal,sd.Dominance,sd.Valence,freq,reg,words,Valence_predicted,Arousal_predicted,Dominance_predicted
3823,3823,hotel-california_25577_25601,“Remember? Alexis left.”,3.0,3.0,3.0,0.0,0.0,0.0,5,“remember? alexis left ”,6,2.793114,3.087593,3.010581
3824,3824,hotel-california_25577_25587,“Remember?,3.2,3.0,3.2,0.748331477354788,0.0,0.4,5,“remember?,3,2.824864,3.0438373,3.024529
3825,3825,hotel-california_25588_25601,Alexis left.”,2.8,3.0,2.8,0.4,0.0,0.4,5,alexis left ”,3,2.8433676,3.090076,3.0240858
3826,3826,hotel-california_25603_25634,"“Disappeared,” I corrected her.",2.8,3.2,2.8,0.4,0.4,0.4,5,“disappeared ” i corrected her ,6,2.92424,3.124074,3.05277
3827,3827,hotel-california_25603_25617,"“Disappeared,”",3.2,3.0,2.8,0.748331477354788,1.09544511501033,0.9797958971132712,5,“disappeared ”,3,2.8826158,3.030655,3.0370622
3828,3828,hotel-california_25635_25688,“We don't know how or why he left. Or where he went.”,3.4,3.0,2.4,0.489897948556636,0.0,0.489897948556636,5,“we don't know how or why he left  or where he went ”,15,2.580944,3.0816379,2.9514077
3829,3829,hotel-california_25635_25669,“We don't know how or why he left.,3.2,2.6,2.2,0.4,0.489897948556636,0.748331477354788,5,“we don't know how or why he left ,10,2.654777,3.1063325,2.976955
3830,3830,hotel-california_25670_25688,Or where he went.”,2.75,3.0,3.0,0.43301270189221897,0.0,0.0,4,or where he went ”,5,2.8488555,3.0335727,3.0214329
3831,3831,hotel-california_25690_25714,Zheng looked thoughtful.,3.0,3.5,3.5,0.0,0.5,0.5,2,zheng looked thoughtful ,3,3.0963433,3.0587504,3.0829089
3832,3832,hotel-california_25715_25807,"He picked up his glass, swirled the liquid around, took a sip, then set the glass back down.",3.0,3.0,3.0,0.0,0.0,0.0,5,he picked up his glass  swirled the liquid around  took a sip  then set the glass back down ,18,2.8655667,3.0545616,3.0408084
3833,3833,hotel-california_25808_25844,He glanced around at the rest of us.,3.0,3.0,3.0,0.0,0.0,0.0,5,he glanced around at the rest of us ,8,2.8956985,3.1019392,3.03814
3834,3834,hotel-california_25845_25868,“Do you want to leave?”,3.0,2.8,2.8,0.0,0.4,0.4,5,“do you want to leave?”,8,2.752862,3.0684097,2.9941113
3835,3835,hotel-california_25869_25878,he asked.,2.0,3.0,3.0,0.8944271909999159,0.0,0.0,5,he asked ,2,2.9272578,3.0102167,3.0423985
3836,3836,hotel-california_25879_25914,“Could you live anywhere else now?”,3.4,3.2,2.6,0.489897948556636,0.4,0.489897948556636,5,“could you live anywhere else now?”,9,2.917741,3.110343,3.049444
3837,3837,hotel-california_25916_25927,I spoke up.,3.0,3.6,3.2,0.6324555320336761,0.489897948556636,0.4,5,i spoke up ,3,2.9848847,3.035764,3.068975
3838,3838,hotel-california_25928_25942,"“Yes,” I said.",3.0,3.0,3.0,0.0,0.0,0.0,2,“yes ” i said ,5,2.9585745,3.0254931,3.05157
3839,3839,hotel-california_25928_25934,"“Yes,”",3.0,3.2,3.6,1.09544511501033,0.4,0.8,5,“yes ”,3,2.9228024,3.0435042,3.0438676
3840,3840,hotel-california_25943_25972,"“I wouldn't miss this, much.”",3.8,3.0,3.0,0.4,0.6324555320336761,0.6324555320336761,5,“i wouldn't miss this  much ”,8,2.8920965,3.0501227,3.0317817
3841,3841,hotel-california_25973_25999,No one else said anything.,2.4,2.8,2.8,0.489897948556636,0.4,0.4,5,no one else said anything ,5,2.8572586,3.0878332,3.0266128
3842,3842,hotel-california_26000_26057,I watched Adrienne's eyes move from one face to the next.,3.0,2.6,2.6,0.6324555320336761,0.489897948556636,0.8,5,i watched adrienne's eyes move from one face to the next ,12,3.0338323,3.0273972,3.0678806
3843,3843,hotel-california_26059_26162,"Zheng, he addressed me again, leaning forward with his elbows on his knees and an intense, steady gaze.",3.2,3.0,2.8,0.4,0.0,0.4,5,zheng  he addressed me again  leaning forward with his elbows on his knees and an intense  steady gaze ,18,3.046015,3.057718,3.0632842
3844,3844,hotel-california_26163_26206,"“You think that,” he said, “but is it true?",2.8,3.2,2.8,0.4,0.4,0.4,5,“you think that ” he said  “but is it true?,13,2.9444885,3.03261,3.0529747
3845,3845,hotel-california_26163_26180,"“You think that,”",3.0,3.0,3.0,0.0,0.0,0.0,5,“you think that ”,5,2.82957,3.0261347,3.017
3846,3846,hotel-california_26190_26338,"“but is it true? Would you be happy back in a normal life, working and living and crying in the drudgery of whatever the hell normal is these days?”",3.2,3.2,2.6,0.4,0.4,0.489897948556636,5,“but is it true? would you be happy back in a normal life  working and living and crying in the drudgery of whatever the hell normal is these days?”,33,2.654569,3.0701127,2.971925
3847,3847,hotel-california_26207_26338,"Would you be happy back in a normal life, working and living and crying in the drudgery of whatever the hell normal is these days?”",2.8,2.6,2.6,0.4,0.489897948556636,0.8,5,would you be happy back in a normal life  working and living and crying in the drudgery of whatever the hell normal is these days?”,27,2.6501412,3.0709524,2.9707713
3848,3848,hotel-california_26340_26356,I didn't answer.,2.4,2.8,2.6,0.489897948556636,0.748331477354788,0.489897948556636,5,i didn't answer ,4,2.842459,3.0202167,3.0251856
3849,3849,hotel-california_26358_26400,Fact: It's too easy to fall into patterns.,2.5,2.0,2.5,0.5,1.0,1.5,2,fact: it's too easy to fall into patterns ,10,2.7529702,3.0718615,2.9960046
3850,3850,hotel-california_26402_26454,Fact: I wasn't sure I wanted the dream stage to end.,3.0,3.2,3.0,0.0,0.4,0.0,5,fact: i wasn't sure i wanted the dream stage to end ,13,2.7779853,2.9982395,3.0004375
3851,3851,hotel-california_26456_26482,My quarters felt stifling.,3.0,3.0,2.0,0.8944271909999159,0.6324555320336761,0.6324555320336761,5,my quarters felt stifling ,4,2.8228233,3.0792363,3.0188098
3852,3852,hotel-california_26483_26504,Asphyxiating my mind.,3.0,2.8,2.6,1.09544511501033,0.4,1.2,5,asphyxiating my mind ,3,3.0307083,3.0665848,3.0832922
3853,3853,hotel-california_26505_26698,"I sat sideways in the armchair, feet dangling over one arm, neck resting against the other, absently tracing invisible lines between the stars outside my window as I ruminated on the situation.",3.0,3.0,3.0,0.0,0.0,0.0,5,i sat sideways in the armchair  feet dangling over one arm  neck resting against the other  absently tracing invisible lines between the stars outside my window as i ruminated on the situation ,32,2.5982404,3.1092098,2.9547188
3854,3854,hotel-california_26699_26747,The lightscreen had proved singularly unhelpful.,3.0,2.6,2.0,0.0,0.489897948556636,0.6324555320336761,5,the lightscreen had proved singularly unhelpful ,6,2.5739338,3.074582,2.9416378
3855,3855,hotel-california_26748_26964,"I inspected the arrays of entertainment options—abstract, old-style flatscreens, engrossing VR flicks and action games, a selection of quondam bestsellers and a few recently released novels hoping to gain popularity.",2.6,3.0,3.2,0.489897948556636,0.0,0.4,5,i inspected the arrays of entertainment options—abstract  old-style flatscreens  engrossing vr flicks and action games  a selection of quondam bestsellers and a few recently released novels hoping to gain popularity ,30,3.2009797,3.0415597,3.1274397
3856,3856,hotel-california_26965_27139,"There was a schedule advertising upcoming on-ship events, such as dance classes, craft sessions, and discussion groups, and a list of dinner invitations for me to respond to.",3.0,3.0,3.0,0.0,0.0,0.0,5,there was a schedule advertising upcoming on-ship events  such as dance classes  craft sessions  and discussion groups  and a list of dinner invitations for me to respond to ,28,3.0060275,2.9976044,3.0599313
3857,3857,hotel-california_27140_27242,"A menu of display options, allowing me to customize all the lightscreen's superficial characteristics.",2.4,3.2,2.8,0.8,0.4,0.4,5,a menu of display options  allowing me to customize all the lightscreen's superficial characteristics ,15,2.9987233,3.0649734,3.0682173
3858,3858,hotel-california_27243_27315,A simple contact system for communicating with other people on the ship.,2.6,3.0,3.0,0.489897948556636,0.0,0.0,5,a simple contact system for communicating with other people on the ship ,12,3.1312063,3.0203426,3.100356
3859,3859,hotel-california_27316_27329,That was all.,3.0,3.0,3.0,0.0,0.0,0.0,5,that was all ,3,2.8063695,3.0519283,3.0235155
3860,3860,hotel-california_27331_27470,"A methodical search of my two adjoining rooms, the ample closet space, and the attached bathroom facility had similarly provided no fodder.",2.6,3.2,2.8,0.489897948556636,0.4,0.748331477354788,5,a methodical search of my two adjoining rooms  the ample closet space  and the attached bathroom facility had similarly provided no fodder ,22,2.813394,3.0665152,3.009509
3861,3861,hotel-california_27471_27716,"Furniture (dark wood, expensive, polished, no secret compartments), clothes, leftover tray of half-consumed food from the previous day's lunch, toiletries (complete with miniature bottles of sweet-smelling apricot honey lotion), lightscreen, me.",2.6,3.0,3.0,0.489897948556636,0.0,0.0,5,furniture (dark wood  expensive  polished  no secret compartments)  clothes  leftover tray of half-consumed food from the previous day's lunch  toiletries (complete with miniature bottles of sweet-smelling apricot honey lotion)  lightscreen  me ,36,3.2109292,3.0688426,3.1244836
3862,3862,hotel-california_27718_27751,I was discouraged and frustrated.,3.6,2.8,2.2,0.489897948556636,0.748331477354788,0.4,5,i was discouraged and frustrated ,5,2.5293431,3.0865378,2.9270704
3863,3863,hotel-california_27752_27845,I wanted to prove to Adrienne that I wanted solve the ship's mystery just as much as she did.,3.4,3.6,3.2,0.489897948556636,0.489897948556636,0.4,5,i wanted to prove to adrienne that i wanted solve the ship's mystery just as much as she did ,20,3.0938637,3.079538,3.0955327
3864,3864,hotel-california_27846_27930,"I wanted to find something, anything, that would prove all this was normal and sane.",3.0,3.4,2.8,0.6324555320336761,0.8,0.4,5,i wanted to find something  anything  that would prove all this was normal and sane ,15,2.7077146,3.1113265,2.9893088
3865,3865,hotel-california_27931_28014,I didn't want to think about disappearances and time and purposes and consequences.,2.8,3.4,2.6,0.4,0.489897948556636,0.8,5,i didn't want to think about disappearances and time and purposes and consequences ,14,2.7040856,3.0377579,2.9779742
3866,3866,hotel-california_28017_28046,I wanted my contentment back.,2.8,3.0,2.6,0.4,0.6324555320336761,0.489897948556636,5,i wanted my contentment back ,5,2.9952261,3.102222,3.0765007
3867,3867,hotel-california_28048_28089,I cornered Adrienne at dinner that night.,3.2,3.8,3.0,0.748331477354788,0.748331477354788,0.0,5,i cornered adrienne at dinner that night ,7,3.1519983,3.029885,3.1031117
3868,3868,hotel-california_28090_28330,"In one hand I balanced my plate of star-shaped crackers, globs of elegant dips and garnishes, little rolled balls of meats and cheeses stabbed through with spears of some pale green plant, and an array of other delectable, bite-sized items.",3.2,3.2,3.6,0.748331477354788,0.4,0.489897948556636,5,in one hand i balanced my plate of star-shaped crackers  globs of elegant dips and garnishes  little rolled balls of meats and cheeses stabbed through with spears of some pale green plant  and an array of other delectable  bite-sized items ,40,3.2424028,3.0879064,3.1365173
3869,3869,hotel-california_28331_28404,My other hand pointedly steered Adrienne to a small table against a wall.,3.0,3.2,3.0,0.0,0.4,0.0,5,my other hand pointedly steered adrienne to a small table against a wall ,13,2.8876657,3.0722797,3.0457597
3870,3870,hotel-california_28405_28460,"She glared at me, but obediently let me pull her along.",3.4,2.8,2.8,0.489897948556636,0.748331477354788,0.4,5,she glared at me  but obediently let me pull her along ,11,2.6183462,3.1021872,2.968624
3871,3871,hotel-california_28462_28517,"“Tell me,” I said, after we sat, “what you have found.”",3.6,3.4,3.2,0.489897948556636,0.489897948556636,0.4,5,“tell me ” i said  after we sat  “what you have found ”,15,3.144592,3.0477371,3.099237
3872,3872,hotel-california_28462_28472,"“Tell me,”",3.0,3.6,2.8,1.09544511501033,0.8,0.4,5,“tell me ”,4,3.1318026,3.0575697,3.0998147
3873,3873,hotel-california_28495_28517,“what you have found.”,3.4,3.2,3.0,0.8,0.4,0.0,5,“what you have found ”,6,2.9505472,3.0454519,3.0461016
3874,3874,hotel-california_28518_28539,It wasn't a question.,3.2,3.2,2.4,0.4,0.4,0.8,5,it wasn't a question ,5,2.660862,3.0857832,2.9742885
3875,3875,hotel-california_28541_28629,"She gave me a grumpy look that informed me, quite clearly, of her current opinion of me.",3.2,3.2,2.2,0.4,0.748331477354788,0.4,5,she gave me a grumpy look that informed me  quite clearly  of her current opinion of me ,17,3.1691885,3.0670705,3.1151984
3876,3876,hotel-california_28630_28672,“Not if you're going to be rude about it.”,3.8,3.6,2.0,0.4,0.489897948556636,0.0,5,“not if you're going to be rude about it ”,12,2.675797,3.044701,2.9714832
3877,3877,hotel-california_28674_28683,I sighed.,2.8,1.6,2.0,0.4,0.489897948556636,0.0,5,i sighed ,2,2.8921986,3.1163404,3.0357761
3878,3878,hotel-california_28684_28692,“Sorry.”,2.8,2.4,2.2,0.4,0.8,0.4,5,“sorry ”,3,2.7903755,3.107865,3.0121357
3879,3879,hotel-california_28693_28757,"I wasn't, not really, but I'd lie to get the conversation going.",3.0,3.0,3.0,0.0,0.0,0.0,5,i wasn't  not really  but i'd lie to get the conversation going ,14,2.5607471,3.1235137,2.9530375
3880,3880,hotel-california_28758_28775,“I want to know.”,3.0,3.2,3.0,0.0,0.4,0.0,5,“i want to know ”,6,2.9278457,3.0144215,3.0394783
3881,3881,hotel-california_28776_28832,"I explained, in two brief sentences, my earlier impasse.",2.6,3.0,3.0,0.489897948556636,0.6324555320336761,0.0,5,i explained  in two brief sentences  my earlier impasse ,9,2.6908817,3.046718,2.9767494
3882,3882,hotel-california_28834_28904,"“I don't know much,” she said, still annoyed but at least cooperative.",3.2,2.8,2.2,0.748331477354788,0.748331477354788,0.4,5,“i don't know much ” she said  still annoyed but at least cooperative ,15,2.7315485,3.0441597,2.9853694
3883,3883,hotel-california_28834_28854,"“I don't know much,”",2.6,2.6,2.6,0.489897948556636,0.489897948556636,0.489897948556636,5,“i don't know much ”,7,2.8781042,3.0579453,3.0293744
3884,3884,hotel-california_28905_29070,"She reviewed the information gleaned from our previous dinner conversations, adding, “I heard the captain say something yesterday, as I walking to the Pyrope Parlor.",2.6,3.2,3.0,0.489897948556636,0.4,0.0,5,she reviewed the information gleaned from our previous dinner conversations  adding  “i heard the captain say something yesterday  as i walking to the pyrope parlor ,26,3.1474664,3.03944,3.1053438
3885,3885,hotel-california_28990_29323,"“I heard the captain say something yesterday, as I walking to the Pyrope Parlor. I was just coming up on a corner and he was around the other side, talking to a couple people, and they must not have known I was there. He said something about a wreck going well. And listen, when they came round the corner, Ray was with the captain.”",3.2,2.8,2.8,0.4,0.4,0.4,5,“i heard the captain say something yesterday  as i walking to the pyrope parlor  i was just coming up on a corner and he was around the other side  talking to a couple people  and they must not have known i was there  he said something about a wreck going well  and listen  when they came round the corner  ray was with the captain ”,66,3.0093493,3.0226173,3.060377
3886,3886,hotel-california_29071_29207,"I was just coming up on a corner and he was around the other side, talking to a couple people, and they must not have known I was there.",3.0,3.0,3.0,0.0,0.0,0.0,2,i was just coming up on a corner and he was around the other side  talking to a couple people  and they must not have known i was there ,29,2.6747997,3.089171,2.9872005
3887,3887,hotel-california_29208_29251,He said something about a wreck going well.,3.0,3.2,3.0,0.6324555320336761,0.4,0.6324555320336761,5,he said something about a wreck going well ,8,2.833916,3.07813,3.0235288
3888,3888,hotel-california_29252_29323,"And listen, when they came round the corner, Ray was with the captain.”",3.2,3.0,3.2,0.4,0.0,0.4,5,and listen  when they came round the corner  ray was with the captain ”,14,3.0688996,3.0274622,3.0766463
3889,3889,hotel-california_29325_29505,"The next time the captain stopped by our group, Tiffany tagging along (pretending that she, too, was a social butterfly who could mingle equally well with everyone), we were ready.",3.2,3.2,3.0,0.4,0.4,0.0,5,the next time the captain stopped by our group  tiffany tagging along (pretending that she  too  was a social butterfly who could mingle equally well with everyone)  we were ready ,32,3.2254312,3.0289698,3.1353927
3890,3890,hotel-california_29507_29536,“Is there a doctor on board?”,3.8,3.0,2.6,0.748331477354788,0.6324555320336761,0.489897948556636,5,“is there a doctor on board?”,9,3.1153066,3.0075998,3.0924163
3891,3891,hotel-california_29537_29552,asked Adrienne.,2.75,3.0,3.0,0.43301270189221897,0.0,0.0,4,asked adrienne ,2,3.055339,3.0332792,3.0818224
3892,3892,hotel-california_29553_29582,“I've been having headaches.”,3.6,2.4,2.2,0.489897948556636,0.489897948556636,0.4,5,“i've been having headaches ”,7,2.886059,3.0444007,3.0267591
3893,3893,hotel-california_29583_29623,"It was a lie, but we needed information.",3.0,2.75,2.75,0.707106781186548,0.43301270189221897,0.43301270189221897,4,it was a lie  but we needed information ,8,2.85602,3.0253582,3.0255835
3894,3894,hotel-california_29625_29642,Jefferson nodded.,2.8,3.0,3.0,0.4,0.0,0.0,5,jefferson nodded ,2,3.0119252,3.08242,3.0673435
3895,3895,hotel-california_29643_29710,"“Down past the Emerald Lounge, second door on the left. All hours.”",3.2,3.0,3.2,0.4,0.0,0.4,5,“down past the emerald lounge  second door on the left  all hours ”,14,3.046323,3.0339322,3.07495
3896,3896,hotel-california_29643_29698,"“Down past the Emerald Lounge, second door on the left.",3.0,3.0,3.0,0.0,0.0,0.0,2,“down past the emerald lounge  second door on the left ,11,2.970885,3.0876465,3.0575488
3897,3897,hotel-california_29699_29710,All hours.”,3.0,3.25,3.0,0.707106781186548,0.43301270189221897,0.0,4,all hours ”,3,2.9915798,3.0304077,3.0602477
3898,3898,hotel-california_29711_29725,"A robot, then.",3.0,3.0,3.0,0.0,0.0,0.0,2,a robot  then ,3,3.0110476,3.0665517,3.0767179
3899,3899,hotel-california_29726_29779,Medical AI were even more expensive than the barkeep.,3.0,3.0,2.0,0.0,0.0,0.0,3,medical ai were even more expensive than the barkeep ,9,2.9391758,3.0740032,3.0407197
3900,3900,hotel-california_29780_29818,I wondered how many people it treated.,3.2,3.0,3.2,0.748331477354788,0.0,0.4,5,i wondered how many people it treated ,7,2.9043553,3.0519843,3.0303607
3901,3901,hotel-california_29819_29868,Had anyone on the ship ever fallen seriously ill?,2.6,2.8,2.8,0.489897948556636,0.4,0.4,5,had anyone on the ship ever fallen seriously ill?,10,2.6138685,3.1397927,2.9580352
3902,3902,hotel-california_29870_29884,“Does he age?”,3.0,3.0,3.0,0.0,0.0,0.0,3,“does he age?”,6,2.89019,3.103093,3.041138
3903,3903,hotel-california_29885_29900,asked Adrienne.,2.75,3.0,3.0,0.43301270189221897,0.0,0.0,4,asked adrienne ,2,3.055339,3.0332792,3.0818224
3904,3904,hotel-california_29902_29916,“The captain?”,3.2,2.8,3.0,0.4,0.4,0.0,5,“the captain?”,5,2.9965968,3.0494914,3.0590327
3905,3905,hotel-california_29917_29928,I shrugged.,3.0,3.0,2.8,0.0,0.6324555320336761,0.4,5,i shrugged ,2,2.8296075,3.0670488,3.0089726
3906,3906,hotel-california_29929_29956,“I never thought about it.”,2.1666666666666696,3.0,3.0,0.8975274678557509,0.577350269189626,0.0,6,“i never thought about it ”,7,2.895114,3.0243735,3.032299
3907,3907,hotel-california_29958_30008,Adrienne steepled her fingers and studied my face.,2.3333333333333304,3.0,3.0,0.942809041582063,0.0,0.0,3,adrienne steepled her fingers and studied my face ,8,3.108381,3.034208,3.0991762
3908,3908,hotel-california_30009_30053,"“That doesn't answer my question,” she said.",3.0,3.2,2.2,0.0,0.4,0.4,5,“that doesn't answer my question ” she said ,10,2.7855875,3.024289,3.0030832
3909,3909,hotel-california_30009_30043,"“That doesn't answer my question,”",3.4,2.6,2.2,0.489897948556636,0.489897948556636,0.4,5,“that doesn't answer my question ”,8,2.7328036,3.0383825,2.9908767
3910,3910,hotel-california_30055_30088,Adrienne only picked at her food.,3.0,2.8,2.4,0.0,0.4,0.489897948556636,5,adrienne only picked at her food ,6,3.1582117,3.0961587,3.1117406
3911,3911,hotel-california_30091_30104,“Not hungry?”,3.0,3.25,3.0,0.707106781186548,0.43301270189221897,0.0,4,“not hungry?”,5,2.9462218,3.1502562,3.0594254
3912,3912,hotel-california_30105_30135,asked Kishori sympathetically.,3.0,3.0,3.0,0.0,0.0,0.0,5,asked kishori sympathetically ,3,2.8895607,3.0858011,3.0476794
3913,3913,hotel-california_30137_30157,"“No,” said Adrienne.",3.2,3.4,2.2,0.4,0.8,0.4,5,“no ” said adrienne ,5,3.0095499,3.0371623,3.0692873
3914,3914,hotel-california_30137_30142,"“No,”",2.8,3.0,2.4,0.4,0.6324555320336761,0.489897948556636,5,“no ”,3,2.8275888,3.1009219,3.0226786
3915,3915,hotel-california_30159_30195,"“At least have a drink,” said Sarah.",3.0,3.0,3.0,0.0,0.0,0.0,5,“at least have a drink ” said sarah ,9,2.9489448,3.037901,3.0496395
3916,3916,hotel-california_30159_30183,"“At least have a drink,”",3.0,3.2,3.0,0.0,0.4,0.0,5,“at least have a drink ”,7,2.7343218,3.0641665,2.9934492
3917,3917,hotel-california_30196_30227,“I find it takes the edge off.”,2.6,3.2,3.0,1.01980390271856,0.748331477354788,0.0,5,“i find it takes the edge off ”,9,3.0565274,3.0596585,3.078319
3918,3918,hotel-california_30229_30259,"“She doesn't drink, remember?”",2.6,3.0,3.0,0.8,0.0,0.0,5,“she doesn't drink  remember?”,8,2.6308324,3.1176867,2.9688554
3919,3919,hotel-california_30260_30273,said Kishori.,2.4,3.0,3.0,0.8,0.0,0.0,5,said kishori ,2,2.8093154,3.0848632,3.0192578
3920,3920,hotel-california_30275_30314,"“Maybe that's the problem,” said Sarah.",2.6666666666666696,3.6666666666666696,2.6666666666666696,0.471404520791032,0.471404520791032,0.471404520791032,3,“maybe that's the problem ” said sarah ,9,2.8713744,3.0398033,3.0287697
3921,3921,hotel-california_30275_30302,"“Maybe that's the problem,”",3.4,2.8,2.6,0.8,0.748331477354788,0.489897948556636,5,“maybe that's the problem ”,7,2.6133628,3.088574,2.9584913
3922,3922,hotel-california_30316_30376,"“One hundred and forty-seven is a magic number,” said Sarah.",2.8,2.8,3.0,0.4,0.4,0.0,5,“one hundred and forty-seven is a magic number ” said sarah ,12,3.0535119,3.0371423,3.07703
3923,3923,hotel-california_30316_30364,"“One hundred and forty-seven is a magic number,”",3.4,3.0,3.2,0.489897948556636,0.0,0.4,5,“one hundred and forty-seven is a magic number ”,10,2.9465625,3.0488253,3.0447924
3924,3924,hotel-california_30377_30455,"“You ever heard of Dunbar? Well, we've got the perfect-size group right here.”",3.2,3.2,3.4,0.4,0.4,0.489897948556636,5,“you ever heard of dunbar? well  we've got the perfect-size group right here ”,17,3.1475046,3.0323308,3.1055722
3925,3925,hotel-california_30377_30403,“You ever heard of Dunbar?,2.6666666666666696,2.8333333333333304,2.8333333333333304,0.7453559924999301,0.37267799624996506,0.37267799624996506,6,“you ever heard of dunbar?,7,3.02441,3.070511,3.066499
3926,3926,hotel-california_30404_30455,"Well, we've got the perfect-size group right here.”",3.0,3.5,3.0,0.0,0.5,0.0,2,well  we've got the perfect-size group right here ”,10,3.1093922,3.028716,3.0950477
3927,3927,hotel-california_30456_30503,Just enough for us all to recognize each other.,3.0,3.0,3.1666666666666696,0.0,0.0,0.37267799624996506,6,just enough for us all to recognize each other ,9,3.037958,3.040406,3.0714414
3928,3928,hotel-california_30504_30573,Just enough for us all to be able to barely avoid killing each other.,3.2,3.0,2.4,0.4,0.0,0.8,5,just enough for us all to be able to barely avoid killing each other ,14,2.6541102,3.1191003,2.9737535
3929,3929,hotel-california_30575_30603,“Why doesn't anyone mutiny?”,3.2,2.8,3.0,0.4,0.4,0.0,5,“why doesn't anyone mutiny?”,8,2.524216,3.120462,2.941479
3930,3930,hotel-california_30604_30619,Adrienne asked.,2.6666666666666696,3.3333333333333304,3.1666666666666696,0.471404520791032,0.471404520791032,0.37267799624996506,6,adrienne asked ,2,3.0532897,3.0129294,3.0771034
3931,3931,hotel-california_30620_30693,"“If you dislike this place so much, why don't you do something about it?”",3.0,3.3333333333333304,2.6666666666666696,0.0,0.471404520791032,0.471404520791032,3,“if you dislike this place so much  why don't you do something about it?”,18,3.0027266,3.0267856,3.0621629
3932,3932,hotel-california_30695_30716,"“We can't,” said Ray.",3.0,2.6,2.4,0.6324555320336761,0.8,0.8,5,“we can't ” said ray ,7,2.9204447,3.0002584,3.0334625
3933,3933,hotel-california_30695_30706,"“We can't,”",3.0,2.4,2.2,0.0,0.489897948556636,0.4,5,“we can't ”,5,2.8750186,3.0746493,3.0297291
3934,3934,hotel-california_30717_30736,“What would we do?”,3.0,3.5,3.0,0.0,0.5,0.0,2,“what would we do?”,7,2.9832103,3.02683,3.0578258
3935,3935,hotel-california_30738_30790,Adrienne shook her head and made a sound of disgust.,3.0,2.6666666666666696,1.33333333333333,0.0,0.471404520791032,0.471404520791032,3,adrienne shook her head and made a sound of disgust ,10,2.7349668,3.0796242,2.9986825
3936,3936,hotel-california_30791_30976,"“You could force the captain to set down somewhere. Let us off the ship. If he refuses, threaten him. If he still refuses, well, of all of us, isn't there someone who can drive a ship?”",4.0,3.2,2.4,0.6324555320336761,1.32664991614216,0.489897948556636,5,“you could force the captain to set down somewhere  let us off the ship  if he refuses  threaten him  if he still refuses  well  of all of us  isn't there someone who can drive a ship?”,40,2.7752388,3.1045778,3.0065355
3937,3937,hotel-california_30791_30842,“You could force the captain to set down somewhere.,3.3333333333333304,2.6666666666666696,2.3333333333333304,0.471404520791032,1.24721912892465,0.942809041582063,3,“you could force the captain to set down somewhere ,10,2.629778,3.1268573,2.9726179
3938,3938,hotel-california_30843_30863,Let us off the ship.,3.2,3.0,2.6,0.4,0.6324555320336761,0.8,5,let us off the ship ,5,3.0010588,3.0563316,3.0695088
3939,3939,hotel-california_30864_30892,"If he refuses, threaten him.",3.4,3.2,2.6,0.489897948556636,0.748331477354788,0.489897948556636,5,if he refuses  threaten him ,5,2.5455182,3.1133738,2.941486
3940,3940,hotel-california_30893_30976,"If he still refuses, well, of all of us, isn't there someone who can drive a ship?”",2.8,3.0,2.8,0.4,0.0,0.4,5,if he still refuses  well  of all of us  isn't there someone who can drive a ship?”,20,3.1072783,3.0471563,3.0913115
3941,3941,hotel-california_30978_31010,"“That's murder,” objected Sarah.",3.8,2.8,2.0,0.748331477354788,0.748331477354788,0.6324555320336761,5,“that's murder ” objected sarah ,7,2.859027,3.0928695,3.0289137
3942,3942,hotel-california_30978_30994,"“That's murder,”",3.2,2.6,2.2,0.748331477354788,0.8,0.4,5,“that's murder ”,5,2.770857,3.032002,2.999371
3943,3943,hotel-california_31012_31055,"“That's survival, ” Adrienne corrected her.",3.6,2.8,3.0,0.489897948556636,0.4,0.0,5,“that's survival  ” adrienne corrected her ,8,3.035048,3.076864,3.0782802
3944,3944,hotel-california_31012_31031,"“That's survival, ”",2.4,3.2,3.0,1.01980390271856,0.4,0.0,5,“that's survival  ”,5,2.8808515,3.0213435,3.0284545
3945,3945,hotel-california_31056_31113,“Do you want to be stuck here for the rest of your life?”,3.4,3.6,2.2,1.01980390271856,1.01980390271856,0.4,5,“do you want to be stuck here for the rest of your life?”,16,3.1872709,3.0470016,3.11495
3946,3946,hotel-california_31115_31134,Sarah didn't reply.,2.6,2.6,2.6,0.489897948556636,0.8,0.8,5,sarah didn't reply ,4,2.8792562,3.0085807,3.0334435
3947,3947,hotel-california_31136_31243,"I shifted my feet in the plush green carpeting of the Emerald Lounge, looking out the windows at the stars.",2.6,3.0,3.4,0.8,0.0,0.489897948556636,5,i shifted my feet in the plush green carpeting of the emerald lounge  looking out the windows at the stars ,20,3.0157228,3.0511353,3.0752318
3948,3948,hotel-california_31244_31446,"Times like that, running on less sleep than I should, alone because everyone else had had the sense to retire for the night, I had a tendency to get all meditative about the universe and my place in it.",2.4,2.6,3.0,0.8,0.489897948556636,0.0,5,times like that  running on less sleep than i should  alone because everyone else had had the sense to retire for the night  i had a tendency to get all meditative about the universe and my place in it ,39,3.169746,3.0470796,3.1137738
3949,3949,hotel-california_31447_31502,"The stillness of the room contributed, as did the view.",2.8,3.0,3.0,0.4,0.0,0.0,5,the stillness of the room contributed  as did the view ,10,2.9287462,2.9932313,3.036078
