,id,sentence,Arousal,Dominance,Valence,sd.Arousal,sd.Dominance,sd.Valence,freq,reg,words
4059,Nathans_Bylichka_940_952,"Yes, Nana.",3.0,2.8,3.2,0.6324555320336761,0.748331477354788,0.748331477354788,5,yes  nana ,2
4060,Nathans_Bylichka_965_1162,"I got older and went to school, then to college, and I replaced the dreams my Nana gave me with the music DJs mixed for crowds in clubs, webs of pulse that shook us until we could believe anything.",3.2,3.0,3.0,0.4,0.0,0.0,5,i got older and went to school  then to college  and i replaced the dreams my nana gave me with the music djs mixed for crowds in clubs  webs of pulse that shook us until we could believe anything ,39
4061,Nathans_Bylichka_1163_1228,My girlfriend Rachel and I would go to the clubs near our school.,3.2,3.2,3.4,0.4,0.4,0.489897948556636,5,my girlfriend rachel and i would go to the clubs near our school ,13
4062,Nathans_Bylichka_1229_1363,"Sometimes we'd get word that people were gathering under one of the bridges, and we'd rush down to hit it before the cops broke it up.",3.0,3.0,3.0,0.0,0.0,0.0,5,sometimes we'd get word that people were gathering under one of the bridges  and we'd rush down to hit it before the cops broke it up ,28
4063,Nathans_Bylichka_1364_1399,Boston is a strange place at night.,3.0,2.8,2.6,0.0,0.4,0.489897948556636,5,boston is a strange place at night ,7
4064,Nathans_Bylichka_1400_1474,"You wouldn't believe half of the shit I've seen, even when I was straight.",3.2,3.2,2.8,0.4,0.4,0.4,5,you wouldn't believe half of the shit i've seen  even when i was straight ,16
4065,Nathans_Bylichka_1487_1509,It was a Friday night.,2.8,3.0,3.0,0.4,0.0,0.0,5,it was a friday night ,5
4066,Nathans_Bylichka_1510_1616,"Rachel and I went out to dinner, and when we finished, she saw that there was a message on her cell phone.",3.2,3.2,3.0,0.4,0.4,0.0,5,rachel and i went out to dinner  and when we finished  she saw that there was a message on her cell phone ,22
4067,Nathans_Bylichka_1617_1656,She checked it there in the restaurant.,2.8,3.0,3.0,0.4,0.0,0.0,5,she checked it there in the restaurant ,7
4068,Nathans_Bylichka_1657_1806,"Her head tilted into the phone as she listened, her pleather purse on her lap, shining jet against the worn black of her snug Dead Can Dance T-shirt.",3.0,3.0,3.0,0.0,0.0,0.0,5,her head tilted into the phone as she listened  her pleather purse on her lap  shining jet against the worn black of her snug dead can dance t-shirt ,28
4069,Nathans_Bylichka_1807_1825,"“It’s from Mitch,”",2.75,3.5,3.25,0.43301270189221897,0.5,0.43301270189221897,4,“it’s from mitch ”,7
4070,Nathans_Bylichka_1858_1967,"“He says we should meet him tonight, there’s a good one going on in that church that closed down last month.”",3.0,3.6666666666666696,3.0,0.8164965809277259,0.471404520791032,0.0,3,“he says we should meet him tonight  there’s a good one going on in that church that closed down last month ”,25
4071,Nathans_Bylichka_1980_2031,“I don’t know … it was going to be just us tonight.,3.2,2.8,2.4,0.4,0.4,0.489897948556636,5,“i don’t know … it was going to be just us tonight ,15
4072,Nathans_Bylichka_2032_2069,I’m not sure I’m up for a night out.”,2.8,2.8,2.0,1.16619037896906,0.4,0.6324555320336761,5,i’m not sure i’m up for a night out ”,14
4073,Nathans_Bylichka_2070_2112,I was feeling calm and private that night.,1.6,3.0,3.2,0.8,0.0,0.4,5,i was feeling calm and private that night ,8
4074,Nathans_Bylichka_2113_2251,"It seemed like tonight’s darkness was small and personal, cupped hands offering a place for two, not the burning, open darkness of a rave.",2.5,2.5,2.5,0.5,0.5,0.5,2,it seemed like tonight’s darkness was small and personal  cupped hands offering a place for two  not the burning  open darkness of a rave ,26
4075,Nathans_Bylichka_2281_2324,"It’s been over a week, and I want to dance.",3.5,3.5,3.75,0.8660254037844392,0.5,0.43301270189221897,4,it’s been over a week  and i want to dance ,12
4076,Nathans_Bylichka_2325_2391,"Let’s go together, you know you’ll have fun once you get into it.”",3.8,3.2,3.6,0.4,0.4,0.489897948556636,5,let’s go together  you know you’ll have fun once you get into it ”,18
4077,Nathans_Bylichka_2392_2486,"She bit the inside of her bottom lip, looking at me like I was breaking her poor, sweet heart.",3.6,2.4,2.0,0.489897948556636,0.8,0.6324555320336761,5,she bit the inside of her bottom lip  looking at me like i was breaking her poor  sweet heart ,19
4078,Nathans_Bylichka_2540_2554,"“Okay, Rachel.",3.2,3.0,3.2,0.4,0.0,0.4,5,“okay  rachel ,3
4079,Nathans_Bylichka_2555_2588,"Let’s go, you’re probably right.”",3.2,3.0,3.0,0.4,0.6324555320336761,0.0,5,let’s go  you’re probably right ”,10
4080,Nathans_Bylichka_2601_2797,"She grinned and gave me a kiss across the table, her lips soft and firm and sticking just enough that she gave the feeling you were really kissing, not just pressing your face into someone else’s.",3.6,3.0,3.8,0.8,0.0,0.748331477354788,5,she grinned and gave me a kiss across the table  her lips soft and firm and sticking just enough that she gave the feeling you were really kissing  not just pressing your face into someone else’s ,38
4081,Nathans_Bylichka_2811_2865,"“Let’s not get fucked up tonight, though, okay, Rache?",3.5,3.0,2.5,0.5,0.0,0.5,2,“let’s not get fucked up tonight  though  okay  rache?,13
4082,Nathans_Bylichka_2866_2878,We don’t – ”,2.8,3.2,3.0,0.748331477354788,0.4,0.6324555320336761,5,we don’t – ”,6
4083,Nathans_Bylichka_2891_2903,"“Sure, babe.",3.5,3.0,3.5,0.5,0.0,0.5,2,“sure  babe ,3
4084,Nathans_Bylichka_2904_2985,"Come on, I don’t have to get fucked up every time we go out just to enjoy myself.",3.2,3.0,2.4,0.4,0.6324555320336761,0.489897948556636,5,come on  i don’t have to get fucked up every time we go out just to enjoy myself ,20
4085,Nathans_Bylichka_2986_3017,Let’s not waste any more time.”,3.3333333333333304,3.0,2.6666666666666696,0.471404520791032,0.0,0.471404520791032,3,let’s not waste any more time ”,9
4086,Nathans_Bylichka_3018_3068,She stood up and I followed her out to the street.,3.2,3.2,3.2,0.4,0.4,0.4,5,she stood up and i followed her out to the street ,11
4087,Nathans_Bylichka_3069_3159,It was dark enough that I could actually see a few stars through the screen of city light.,3.0,3.2,3.4,0.6324555320336761,0.4,0.489897948556636,5,it was dark enough that i could actually see a few stars through the screen of city light ,18
4088,Nathans_Bylichka_3160_3259,"Without hearing the car horns, I could almost taste the air of late March through the street fumes.",3.2,3.2,3.2,0.4,0.4,0.4,5,without hearing the car horns  i could almost taste the air of late march through the street fumes ,18
4089,Nathans_Bylichka_3260_3337,"If it was March, that meant that we’d been together almost a year and a half.",2.8,3.0,3.4,0.4,0.0,0.489897948556636,5,if it was march  that meant that we’d been together almost a year and a half ,18
4090,Nathans_Bylichka_3338_3410,"It was last February, after the winter break, that we moved in together.",2.8,3.2,3.2,0.4,0.4,0.4,5,it was last february  after the winter break  that we moved in together ,13
4091,Nathans_Bylichka_3411_3483,"Now spring was back, under the concrete, and I could smell it even here.",2.8,2.8,3.0,0.4,0.4,0.0,5,now spring was back  under the concrete  and i could smell it even here ,14
4092,Nathans_Bylichka_3496_3530,"“Isn’t it an amazing night, Rache?",3.4,3.2,3.8,0.489897948556636,0.4,0.4,5,“isn’t it an amazing night  rache?,10
4093,Nathans_Bylichka_3531_3576,Even the city feels alive when spring comes.”,3.8,3.4,4.0,0.4,0.489897948556636,0.0,5,even the city feels alive when spring comes ”,9
4094,Nathans_Bylichka_3589_3596,“Taxi!”,4.0,3.4,3.2,0.0,0.489897948556636,0.4,5,“taxi ”,3
4095,Nathans_Bylichka_3597_3635,She waved down a car and pulled me in.,3.6,2.2,3.2,0.489897948556636,0.4,0.4,5,she waved down a car and pulled me in ,9
4096,Nathans_Bylichka_3636_3713,"In a few minutes, we were getting out a block down from the abandoned church.",3.0,3.0,3.0,0.0,0.0,0.0,5,in a few minutes  we were getting out a block down from the abandoned church ,15
4097,Nathans_Bylichka_3714_3798,"After she paid the driver, she grabbed my arm, laughing, and we ran down the street.",3.6,3.6,3.8,0.8,0.8,0.748331477354788,5,after she paid the driver  she grabbed my arm  laughing  and we ran down the street ,16
4098,Nathans_Bylichka_3799_3825,I heard the pulse already.,2.4,2.2,3.0,0.8,0.748331477354788,0.0,5,i heard the pulse already ,5
4099,Nathans_Bylichka_3826_4024,"We slammed against the doorway and I was laughing too, the pulse close enough to shake the doorframe and set up vibrations in my chest, Rachel in my arms because she’d used me to soften her landing.",3.6,3.0,4.0,0.489897948556636,0.0,0.6324555320336761,5,we slammed against the doorway and i was laughing too  the pulse close enough to shake the doorframe and set up vibrations in my chest  rachel in my arms because she’d used me to soften her landing ,39
4100,Nathans_Bylichka_4025_4054,We kissed and slipped inside.,3.8,3.4,4.0,0.4,0.489897948556636,0.0,5,we kissed and slipped inside ,5
4101,Nathans_Bylichka_4067_4175,"The old vaulted church was stripped down: there was no cloth on the altar, just a DJ’s toolkit and his beer.",3.2,2.8,1.8,0.748331477354788,0.4,0.4,5,the old vaulted church was stripped down: there was no cloth on the altar  just a dj’s toolkit and his beer ,24
4102,Nathans_Bylichka_4176_4277,"Through the dark, I could see three bolts left in the wall from where they’d taken down the crucifix.",2.8,3.0,3.0,0.4,0.0,0.0,5,through the dark  i could see three bolts left in the wall from where they’d taken down the crucifix ,21
4103,Nathans_Bylichka_4278_4483,"A confessional too beaten-up to have been sold was shaking in a way that suggested activity inside, and where the pews had been taken out, a couple hundred people were testifying to the DJ’s moving sermon.",3.6666666666666696,3.0,3.3333333333333304,0.471404520791032,0.0,0.471404520791032,3,a confessional too beaten-up to have been sold was shaking in a way that suggested activity inside  and where the pews had been taken out  a couple hundred people were testifying to the dj’s moving sermon ,38
4104,Nathans_Bylichka_4496_4691,"Rachel stepped forward into the crowd while I took a moment to drink in the ceiling’s blue-lit, shadowed vault and the light-catching haze from who-knows-what rising between the DJ and the crowd.",3.4,3.2,3.4,0.489897948556636,0.4,0.489897948556636,5,rachel stepped forward into the crowd while i took a moment to drink in the ceiling’s blue-lit  shadowed vault and the light-catching haze from who-knows-what rising between the dj and the crowd ,34
4105,Nathans_Bylichka_4692_4821,"There was a terrific echo, each beat reverberating inside of the next, and the old stained-glass windows rattled in their frames.",3.2,2.8,2.6,0.4,0.4,0.8,5,there was a terrific echo  each beat reverberating inside of the next  and the old stained-glass windows rattled in their frames ,21
4106,Nathans_Bylichka_4822_4905,"On the dance floor, people moved with their eyes closed and their hands in the air.",3.0,3.0,3.0,0.0,0.0,0.0,5,on the dance floor  people moved with their eyes closed and their hands in the air ,16
4107,Nathans_Bylichka_4918_5012,"I danced with Rachel for a while, but then something by the bar seemed to be pulling her eyes.",3.4,2.8,2.8,0.489897948556636,0.4,0.4,5,i danced with rachel for a while  but then something by the bar seemed to be pulling her eyes ,19
4108,Nathans_Bylichka_5013_5087,She told me that she was heading for a drink and slipped out of the crowd.,2.8,2.8,3.0,0.4,0.4,0.0,5,she told me that she was heading for a drink and slipped out of the crowd ,16
4109,Nathans_Bylichka_5101_5184,"When she hadn’t come back halfway through the next song, I glanced over at the bar.",3.0,3.3333333333333304,3.0,0.0,0.471404520791032,0.0,3,when she hadn’t come back halfway through the next song  i glanced over at the bar ,18
4110,Nathans_Bylichka_5185_5306,"It was just a little set-up where someone had stacked a few crates and brought something alcoholic to share, mostly beer.",2.8,2.8,3.2,0.4,0.4,0.4,5,it was just a little set-up where someone had stacked a few crates and brought something alcoholic to share  mostly beer ,21
4111,Nathans_Bylichka_5307_5428,"Rachel was standing with a plastic cup, looking like she was having a conversation, but I couldn’t see anyone else there.",3.2,2.8,2.8,0.4,0.4,0.4,5,rachel was standing with a plastic cup  looking like she was having a conversation  but i couldn’t see anyone else there ,23
4112,Nathans_Bylichka_5429_5470,"The next time the crowd split, I saw him.",3.0,3.0,3.0,0.0,0.0,0.0,5,the next time the crowd split  i saw him ,9
4113,Nathans_Bylichka_5471_5566,"He stood in front of a blue light, so I couldn’t see him clearly, but what I saw was memorable.",3.2,3.2,3.2,0.4,0.4,0.4,5,he stood in front of a blue light  so i couldn’t see him clearly  but what i saw was memorable ,22
4114,Nathans_Bylichka_5567_5671,"He wore a jacket of what might have been blue velvet, and his hair gleamed black against his white skin.",3.2,3.2,3.6,0.748331477354788,0.4,0.8,5,he wore a jacket of what might have been blue velvet  and his hair gleamed black against his white skin ,20
4115,Nathans_Bylichka_5672_5834,"The blue haze seemed to stop just shy of his pallor, setting off his striking face without illuminating its details, and his wrists flashed white in the darkness.",3.0,3.0,2.8,1.09544511501033,0.0,0.4,5,the blue haze seemed to stop just shy of his pallor  setting off his striking face without illuminating its details  and his wrists flashed white in the darkness ,28
4116,Nathans_Bylichka_5835_5882,"He didn’t move, just stared and held his drink.",2.8,3.0,2.8,0.4,0.6324555320336761,0.4,5,he didn’t move  just stared and held his drink ,11
4117,Nathans_Bylichka_5896_5943,"The next time I saw them, his mouth was moving.",2.8,3.0,3.0,0.9797958971132711,0.0,0.0,5,the next time i saw them  his mouth was moving ,10
4118,Nathans_Bylichka_5944_5975,She nodded and he took her arm.,2.8,3.2,3.0,0.4,0.4,0.0,5,she nodded and he took her arm ,7
4119,Nathans_Bylichka_5976_6110,"I watched them through the crush of dancers as they squeezed along the wall, and the feeling came to me that something was very wrong.",3.6,2.8,2.4,0.8,0.9797958971132711,0.8,5,i watched them through the crush of dancers as they squeezed along the wall  and the feeling came to me that something was very wrong ,25
4120,Nathans_Bylichka_6123_6191,"Saturday morning, I woke up and saw that she still hadn’t come home.",3.2,3.0,2.6,0.4,0.6324555320336761,0.489897948556636,5,saturday morning  i woke up and saw that she still hadn’t come home ,15
4121,Nathans_Bylichka_6192_6298,"I called Mitch and our other friends, hoping that she’d crashed at one of their houses, but I had no luck.",3.0,2.4,2.2,0.6324555320336761,0.8,0.748331477354788,5,i called mitch and our other friends  hoping that she’d crashed at one of their houses  but i had no luck ,23
4122,Nathans_Bylichka_6299_6393,"A couple of them remembered seeing her leave, but none of them had seen the thin man with her.",3.0,3.0,3.0,0.0,0.0,0.0,2,a couple of them remembered seeing her leave  but none of them had seen the thin man with her ,19
4123,Nathans_Bylichka_6394_6480,"I didn’t know how they could miss such exotic features, even in that distorting light.",3.0,3.25,2.5,0.0,0.43301270189221897,0.8660254037844392,4,i didn’t know how they could miss such exotic features  even in that distorting light ,17
4124,Nathans_Bylichka_6493_6528,I caught a taxi back to the church.,2.8,3.4,3.0,0.4,0.489897948556636,0.0,5,i caught a taxi back to the church ,8
4125,Nathans_Bylichka_6529_6604,"It was still a mess, but everything bigger than a soda can had disappeared.",2.8,3.0,2.8,0.4,0.0,0.4,5,it was still a mess  but everything bigger than a soda can had disappeared ,14
4126,Nathans_Bylichka_6605_6651,I walked across what had been the dance floor.,3.0,3.0,2.8,0.0,0.0,0.4,5,i walked across what had been the dance floor ,9
4127,Nathans_Bylichka_6652_6942,"The church was completely different now: sunlight fell through the stained glass, catching dust that still hung in the air and sending a dry, healthy warmth into the edges of the room, through the stone and the powdery concrete that had been covered last night by flesh and flashing lights.",2.8,3.0,3.2,0.4,0.0,0.4,5,the church was completely different now: sunlight fell through the stained glass  catching dust that still hung in the air and sending a dry  healthy warmth into the edges of the room  through the stone and the powdery concrete that had been covered last night by flesh and flashing lights ,51
4128,Nathans_Bylichka_6943_7160,"I realized that Rachel had disappeared without leaving a clue and I had no way to do anything but wait for her to show up – which, if she were in a situation where I should be doing something, would probably be never.",3.0,2.0,2.2,0.8944271909999159,0.8944271909999159,0.4,5,i realized that rachel had disappeared without leaving a clue and i had no way to do anything but wait for her to show up – which  if she were in a situation where i should be doing something  would probably be never ,43
4129,Nathans_Bylichka_7173_7258,"Standing in the center of the church, I took out my cell phone and called the police.",3.2,3.4,3.0,0.4,0.489897948556636,0.0,5,standing in the center of the church  i took out my cell phone and called the police ,17
4130,Nathans_Bylichka_7259_7300,“I need to file a missing persons report.,2.6,2.6,2.2,0.489897948556636,0.489897948556636,0.4,5,“i need to file a missing persons report ,9
4131,Nathans_Bylichka_7301_7316,…Rachel Frieze.,3.0,3.3333333333333304,2.6666666666666696,0.577350269189626,0.7453559924999301,0.471404520791032,6,…rachel frieze ,2
4132,Nathans_Bylichka_7317_7396,"Last night, walking on West 2nd street around – maybe eleven or twelve o’clock.",2.5,3.0,3.0,0.5,0.0,0.0,2,last night  walking on west 0nd street around – maybe eleven or twelve o’clock ,16
4133,Nathans_Bylichka_7397_7402,What?,3.0,3.0,2.8,0.6324555320336761,0.6324555320336761,0.4,5,what?,2
4134,Nathans_Bylichka_7403_7443,"…But, sir, this is an unusual situation.",2.8,3.0,2.6,0.4,0.6324555320336761,0.489897948556636,5,…but  sir  this is an unusual situation ,7
4135,Nathans_Bylichka_7444_7511,"She didn’t come home last night, none of her friends have seen her.",3.8,2.6,2.0,0.748331477354788,0.8,0.6324555320336761,5,she didn’t come home last night  none of her friends have seen her ,15
4136,Nathans_Bylichka_7512_7596,"…Sir, if she’s in any danger, it will probably be too late to help her by that time.",3.2,2.8,2.2,0.4,0.748331477354788,0.4,5,…sir  if she’s in any danger  it will probably be too late to help her by that time ,20
4137,Nathans_Bylichka_7597_7686,"My girlfriend has disappeared, I don’t even know where to start looking, and I need help!",3.5,2.0,2.0,0.5,0.0,0.0,2,my girlfriend has disappeared  i don’t even know where to start looking  and i need help ,18
4138,Nathans_Bylichka_7687_7697,"…Yes, sir.",3.0,2.0,3.2,0.6324555320336761,0.6324555320336761,0.4,5,…yes  sir ,2
4139,Nathans_Bylichka_7698_7712,I understand.”,2.5,3.0,3.0,0.5,0.0,0.0,2,i understand ”,3
4140,Nathans_Bylichka_7713_7788,The police wouldn’t file a report for someone who’d been missing overnight.,3.0,2.4,2.6,0.6324555320336761,0.8,0.8,5,the police wouldn’t file a report for someone who’d been missing overnight ,16
4141,Nathans_Bylichka_7822_7897,"Walking out of the church, a little gust of cold air caught me by surprise.",3.0,2.8,2.8,0.6324555320336761,0.4,0.4,5,walking out of the church  a little gust of cold air caught me by surprise ,15
4142,Nathans_Bylichka_7898_7944,A cold front must have hit while I was inside.,3.2,2.8,3.0,0.4,0.4,0.0,5,a cold front must have hit while i was inside ,10
4143,Nathans_Bylichka_7945_8097,"Glancing down the street, I realized that I didn’t have a friend to drive me home this time, and it was a long walk back to the streets where taxis ran.",3.0,3.0,2.4,0.0,0.0,0.489897948556636,5,glancing down the street  i realized that i didn’t have a friend to drive me home this time  and it was a long walk back to the streets where taxis ran ,33
4144,Nathans_Bylichka_8098_8190,"I pulled my T-shirt’s sleeves down my arms as far as they’d go, but I wasn’t ready for cold.",2.8,2.8,2.8,0.4,0.4,0.4,5,i pulled my t-shirt’s sleeves down my arms as far as they’d go  but i wasn’t ready for cold ,25
4145,Nathans_Bylichka_8204_8285,Walking didn’t build up much heat; it just moved the air enough to chill me more.,3.0,3.0,2.8,0.6324555320336761,0.0,0.4,5,walking didn’t build up much heat; it just moved the air enough to chill me more ,19
4146,Nathans_Bylichka_8286_8344,"After I’d walked about a block, a car rolled up behind me.",3.3333333333333304,2.6666666666666696,2.6666666666666696,0.471404520791032,0.471404520791032,0.471404520791032,3,after i’d walked about a block  a car rolled up behind me ,14
4147,Nathans_Bylichka_8345_8399,It slowed down as it neared me and I started to worry.,3.6,2.4,2.0,0.489897948556636,0.8,0.0,5,it slowed down as it neared me and i started to worry ,12
4148,Nathans_Bylichka_8400_8438,This wasn’t the best of neighborhoods.,3.0,3.0,2.4,0.0,0.0,0.489897948556636,5,this wasn’t the best of neighborhoods ,8
4149,Nathans_Bylichka_8439_8519,I kept my eyes straight ahead and tried to walk more quickly without showing it.,3.0,3.0,2.8,0.6324555320336761,0.8944271909999159,0.4,5,i kept my eyes straight ahead and tried to walk more quickly without showing it ,15
4150,Nathans_Bylichka_8533_8571,I heard an automatic window roll down.,2.8,3.0,3.0,0.4,0.6324555320336761,0.0,5,i heard an automatic window roll down ,7
4151,Nathans_Bylichka_8572_8622,"“Hey,” said a male voice, “do you need some help?”",3.2,3.4,3.0,0.4,0.489897948556636,0.0,5,“hey ” said a male voice  “do you need some help?”,15
4152,Nathans_Bylichka_8635_8651,I turned around.,3.0,3.0,3.0,0.0,0.0,0.0,5,i turned around ,3
4153,Nathans_Bylichka_8652_8742,"The man looked over forty, and he was driving a car I’d be afraid to drive on this street.",3.8,2.6,2.4,0.4,0.8,0.489897948556636,5,the man looked over forty  and he was driving a car i’d be afraid to drive on this street ,21
4154,Nathans_Bylichka_8743_8785,"“It’s a long way to anywhere worth going,”",3.2,3.0,2.8,0.4,0.0,0.4,5,“it’s a long way to anywhere worth going ”,12
4155,Nathans_Bylichka_8786_8794,he said.,2.6,3.2,3.0,0.489897948556636,0.4,0.0,5,he said ,2
4156,Nathans_Bylichka_8795_8822,“Would you like some help?”,2.6,3.8,3.4,0.489897948556636,0.4,0.489897948556636,5,“would you like some help?”,8
4157,Nathans_Bylichka_8835_8911,"“Ah, I think I’m fine, thanks,” I told him, and turned back to the sidewalk.",3.0,3.0,3.6666666666666696,0.0,0.0,0.471404520791032,3,“ah  i think i’m fine  thanks ” i told him  and turned back to the sidewalk ,19
4158,Nathans_Bylichka_8835_8866,"“Ah, I think I’m fine, thanks,”",2.4,3.0,3.0,0.8,0.8944271909999159,0.6324555320336761,5,“ah  i think i’m fine  thanks ”,10
4159,Nathans_Bylichka_8924_8950,"“Really, I’d like to help.",3.2,3.2,3.4,0.4,0.4,0.8,5,“really  i’d like to help ,8
4160,Nathans_Bylichka_8951_8966,"Please, hop in.",3.0,3.0,3.2,0.6324555320336761,0.6324555320336761,0.4,5,please  hop in ,3
4161,Nathans_Bylichka_8967_9008,You don’t look dressed for this weather.”,3.0,3.2,2.6,0.0,0.4,0.489897948556636,5,you don’t look dressed for this weather ”,10
4162,Nathans_Bylichka_9021_9053,I glanced back over my shoulder.,3.2,2.6,2.8,0.4,0.489897948556636,0.4,5,i glanced back over my shoulder ,6
4163,Nathans_Bylichka_9054_9070,"“No thanks, sir!",3.6666666666666696,3.0,2.6666666666666696,0.471404520791032,0.0,0.471404520791032,3,“no thanks  sir ,4
4164,Nathans_Bylichka_9071_9085,I’m just fine.,3.0,3.2,3.4,0.0,0.4,0.8,5,i’m just fine ,5
4165,Nathans_Bylichka_9086_9116,"Really, don’t worry about me.”",3.0,3.0,3.0,0.6324555320336761,0.6324555320336761,0.0,5,really  don’t worry about me ”,8
4166,Nathans_Bylichka_9129_9163,"“Nathan Spencer, I offer you help.",3.2,3.0,3.0,0.4,0.6324555320336761,0.0,5,“nathan spencer  i offer you help ,7
4167,Nathans_Bylichka_9164_9210,I advise that you not refuse me a third time.”,3.3333333333333304,3.3333333333333304,1.8333333333333302,0.942809041582063,1.4907119849998602,0.8975274678557509,6,i advise that you not refuse me a third time ”,11
4168,Nathans_Bylichka_9223_9267,"I stopped and looked back at him, surprised.",3.8,3.0,3.0,0.4,0.6324555320336761,0.6324555320336761,5,i stopped and looked back at him  surprised ,8
4169,Nathans_Bylichka_9268_9290,He met my eyes coolly.,3.0,3.0,2.6,0.0,0.0,0.489897948556636,5,he met my eyes coolly ,5
4170,Nathans_Bylichka_9291_9317,“How do you know my name?”,3.2,2.8,2.8,0.4,0.4,0.4,5,“how do you know my name?”,9
4171,Nathans_Bylichka_9330_9350,“I know your family.,2.8,2.8,3.0,0.4,0.4,0.0,5,“i know your family ,5
4172,Nathans_Bylichka_9351_9358,Get in.,3.0,3.0,2.8,0.0,0.0,0.4,5,get in ,2
4173,Nathans_Bylichka_9359_9422,"We have a lot of work ahead of us, and it’s best to start now.”",3.2,3.0,2.8,0.4,0.6324555320336761,0.4,5,we have a lot of work ahead of us  and it’s best to start now ”,18
4174,Nathans_Bylichka_9435_9491,I walked around the car and got into the passenger seat.,2.2,3.0,3.0,0.748331477354788,0.0,0.0,5,i walked around the car and got into the passenger seat ,11
4175,Nathans_Bylichka_9492_9541,"Before I had my belt on, we were rolling forward.",2.6,3.0,2.8,0.489897948556636,0.0,0.4,5,before i had my belt on  we were rolling forward ,10
4176,Nathans_Bylichka_9542_9557,"“Okay,” I said.",2.8,3.0,3.0,0.4,0.0,0.0,5,“okay ” i said ,5
4177,Nathans_Bylichka_9542_9549,"“Okay,”",2.6,3.0,3.0,0.8,0.0,0.0,5,“okay ”,3
4178,Nathans_Bylichka_9558_9574,“I’m in the car.,3.2,3.4,3.0,0.4,0.489897948556636,0.0,5,“i’m in the car ,7
4179,Nathans_Bylichka_9575_9668,"Now, will you tell me how you know my family, and how you happened to be driving by just now?",3.0,3.0,2.5,0.0,0.0,0.5,2,now  will you tell me how you know my family  and how you happened to be driving by just now?,21
4180,Nathans_Bylichka_9669_9724,"In fact, why didn’t you call me by name the first time?",3.2,3.2,2.6,0.4,0.4,0.489897948556636,5,in fact  why didn’t you call me by name the first time?,15
4181,Nathans_Bylichka_9725_9762,And how did you recognize me when – ”,3.2,3.0,3.0,0.4,0.0,0.0,5,and how did you recognize me when – ”,9
4182,Nathans_Bylichka_9775_9790,“That’s enough!,3.8,3.8,2.8,0.4,0.4,0.748331477354788,5,“that’s enough ,5
4183,Nathans_Bylichka_9791_9832,I can only answer one question at a time.,3.0,3.2,2.8,0.0,0.4,0.4,5,i can only answer one question at a time ,9
4184,Nathans_Bylichka_9833_9921,I know your family because an ancestor of mine made a bargain with an ancestor of yours.,3.2,3.0,3.2,0.748331477354788,0.6324555320336761,0.4,5,i know your family because an ancestor of mine made a bargain with an ancestor of yours ,17
4185,Nathans_Bylichka_9922_9995,"I am here now because you called for help, and no-one else would answer.”",3.2,3.4,3.0,0.4,0.489897948556636,0.0,5,i am here now because you called for help  and no-one else would answer ”,15
4186,Nathans_Bylichka_9996_10042,He turned onto the next street and shifted up.,3.0,2.8,3.0,0.0,0.4,0.0,5,he turned onto the next street and shifted up ,9
4187,Nathans_Bylichka_10043_10077,“I will help you find your Rachel.,3.4,3.4,3.2,0.489897948556636,0.489897948556636,0.748331477354788,5,“i will help you find your rachel ,8
4188,Nathans_Bylichka_10078_10146,"I have to warn you, though, you won’t like what I have to tell you.”",3.3333333333333304,3.3333333333333304,2.0,0.471404520791032,0.471404520791032,0.0,3,i have to warn you  though  you won’t like what i have to tell you ”,18
4189,Nathans_Bylichka_10171_10217,Something in his tone couldn’t be disbelieved.,3.0,3.0,3.0,0.0,0.0,0.6324555320336761,5,something in his tone couldn’t be disbelieved ,9
4190,Nathans_Bylichka_10218_10234,“Tell me anyway.,3.0,3.0,3.0,0.0,0.8164965809277259,0.0,3,“tell me anyway ,4
4191,Nathans_Bylichka_10235_10293,"If she’s in trouble, I want to find her, wherever she is.”",3.8,3.4,2.2,0.748331477354788,0.489897948556636,0.748331477354788,5,if she’s in trouble  i want to find her  wherever she is ”,15
4192,Nathans_Bylichka_10306_10335,My driver took a deep breath.,3.0,3.0,3.0,0.0,0.0,0.0,2,my driver took a deep breath ,6
4193,Nathans_Bylichka_10336_10469,"As he did, his neck stretched in a strange way and I noticed several thin lines, like wrinkles, running across the sides of his neck.",3.0,3.0,3.0,0.0,0.0,0.0,5,as he did  his neck stretched in a strange way and i noticed several thin lines  like wrinkles  running across the sides of his neck ,25
4194,Nathans_Bylichka_10470_10567,"“Nathan,” he began in the way that people speak when they start a long and difficult explanation,",3.4,2.6,2.6,0.489897948556636,0.489897948556636,0.489897948556636,5,“nathan ” he began in the way that people speak when they start a long and difficult explanation ,19
4195,Nathans_Bylichka_10470_10479,"“Nathan,”",3.0,3.0,3.0,0.0,0.0,0.0,5,“nathan ”,3
4196,Nathans_Bylichka_10568_10629,“Rachel met someone last night whom it is best never to meet.,3.2,2.8,2.4,0.4,0.4,0.489897948556636,5,“rachel met someone last night whom it is best never to meet ,13
4197,Nathans_Bylichka_10630_10691,"This person, like me, is not a member of traditional society.",2.6,3.2,3.0,0.489897948556636,0.4,0.0,5,this person  like me  is not a member of traditional society ,11
4198,Nathans_Bylichka_10692_10759,"You see, Nathan, there is …separate from your society …oh, damn it.",3.4,2.8,2.2,0.489897948556636,0.4,0.748331477354788,5,you see  nathan  there is …separate from your society …oh  damn it ,12
